Numero;Date;Rain;Tmin;Tmax
97412384;2014-12-15;0;23.5;32
97412384;2014-12-16;0;23.7;31.9
97412384;2014-12-17;0;24.4;31.1
97412384;2014-12-18;3.5;24.3;31.1
97412384;2014-12-19;2;23.7;33.3
97412384;2014-12-20;0;23.9;30.7
97412384;2014-12-21;0;24.8;31.7
