Numero;Date;Rain;Tmin;Tmax
97424410;2014-12-15;6.6;14;26.3
97424410;2014-12-16;0.2;15.1;27.1
97424410;2014-12-17;0.2;15.2;26
97424410;2014-12-18;2.2;15.2;26.9
97424410;2014-12-19;9;16.5;28.5
97424410;2014-12-20;0.6;17.6;23.4
97424410;2014-12-21;14.2;16.8;25
